video_id,video_title,channel,comment_text,author,author_channel_url,like_count,published_at,reply_count,is_reply,reply_to,lang_code,language,sentiment_scores,region,sentiment,sentiment_label,sentiment_positive,sentiment_negative,sentiment_neutral
Rc-kwHE2ZGo,The Big Fight over language,NDTV,Myself too bro 😂😂,@vishnumaharaja7199,,1,2025-09-11T06:13:38Z,0,True,@suhasdjs,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,😂,@Sriram31_07,,0,2025-09-11T06:18:46Z,0,True,@suhasdjs,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,Hindi theriyathu mooditu poda,@arulpremdaniel,http://www.youtube.com/@arulpremdaniel,2,2025-08-28T21:05:46Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,I am telugu i support tamil people,@Optimist.143,http://www.youtube.com/@Optimist.143,2,2025-08-17T14:24:58Z,0,False,,it,It,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,हमको महाराष्ट्रमें हिंदी नहीं मंगता तो नहीच मंगता। Here in our Maharashtra we will never accept Hindi. Here only Marathi is acceptable. Jai Maayboli Marathi Bhasha Jai Mahan Rashtra Maharashtra Jai Shivaji Maharaj 🙏🏻,@user-uz5cq4xo5h,http://www.youtube.com/@user-uz5cq4xo5h,0,2025-08-09T18:49:24Z,0,False,,en,English,"{'compound': 0.0299, 'positive': 0.052, 'negative': 0.049, 'neutral': 0.899, 'sentiment': 'neutral'}",All India,0.0299,neutral,0.052,0.049,0.899
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"*21  February  1952  Language  Day* ---- Pakistan  dismembered  due  to  Bengali-Urdu  language  dispute.  Fina||y,  0rdu-wa|as  &  0rdu  Cicked-0ut  from  Bang|adesh  in  1971.",,http://www.youtube.com/channel/UCuEQWTBhKxrP0rFDFu672gg,1,2025-08-03T20:38:27Z,0,False,,id,Indonesian,"{'compound': -0.125, 'positive': 0, 'negative': 0.125, 'neutral': 0.875, 'subjectivity': 0.375, 'sentiment': 'negative'}",Unknown Region,-0.125,negative,0.0,0.125,0.875
Rc-kwHE2ZGo,The Big Fight over language,NDTV,Debate clearly shows who is really  language chaunavist.,@varunbabu3178,http://www.youtube.com/@varunbabu3178,1,2025-08-03T08:44:04Z,0,False,,en,English,"{'compound': 0.4019, 'positive': 0.278, 'negative': 0.0, 'neutral': 0.722, 'sentiment': 'positive'}",All India,0.4019,positive,0.278,0.0,0.722
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"Uncontrolled insanely growing arrogant population is just coming in one way, no two way benefits. South India + Maharashtra = Separate country, Already Hindi have become way to loose your own century old language, culture, jobs, small to big busineses, railway jobs, administrative jobs, place in politics... overall everything.",@jaywant7777,http://www.youtube.com/@jaywant7777,0,2025-08-02T17:13:27Z,0,False,,en,English,"{'compound': -0.6597, 'positive': 0.078, 'negative': 0.176, 'neutral': 0.745, 'sentiment': 'negative'}",All India,-0.6597,negative,0.078,0.176,0.745
Rc-kwHE2ZGo,The Big Fight over language,NDTV,This video never gets old...,@raipramodkumar7989,http://www.youtube.com/@raipramodkumar7989,0,2025-08-02T15:42:55Z,0,False,,da,Da,"{'compound': 0.1, 'positive': 0.1, 'negative': 0, 'neutral': 0.9, 'subjectivity': 0.2, 'sentiment': 'positive'}",Unknown Region,0.1,positive,0.1,0.0,0.9
Rc-kwHE2ZGo,The Big Fight over language,NDTV,Let say tamil guy rocked after all they need validation or ceriticate of rocking 😂. In reality the host is the actual matured person.,@SaritaGiri-rk7fm,http://www.youtube.com/@SaritaGiri-rk7fm,0,2025-07-25T10:39:42Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,13:20 to 13:36,@rameshbackia3934,http://www.youtube.com/@rameshbackia3934,0,2025-07-21T10:04:17Z,0,False,,it,It,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,12:03 என்ன இந்த பெட்டை நாய் சொல்லுது,@rameshbackia3934,http://www.youtube.com/@rameshbackia3934,0,2025-07-21T10:02:58Z,0,False,,ta,Tamil,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Tamil Nadu,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"11:45 எனக்கு ஆங்கிலம்  தெரியாது ஆனால் நான் ஹிந்தியில் மட்டுமே பேசுவேன் என்னால் அவமரியாதையை ஏற்றுக் கொள்ள முடியாது 

அடி பொட்ட நாயே.  உன்னைப் போன்ற மாதுக்களால் தான் இந்தியா ஒரு நாடாக முழுமையாக வெற்றி பெற வில்லை",@rameshbackia3934,http://www.youtube.com/@rameshbackia3934,0,2025-07-21T10:00:49Z,0,False,,ta,Tamil,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Tamil Nadu,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"Please note 8:05  narathar starting soon 8:18



This is real problem...",@rameshbackia3934,http://www.youtube.com/@rameshbackia3934,0,2025-07-21T09:55:55Z,0,False,,en,English,"{'compound': -0.1027, 'positive': 0.144, 'negative': 0.169, 'neutral': 0.688, 'sentiment': 'negative'}",All India,-0.1027,negative,0.144,0.169,0.688
Rc-kwHE2ZGo,The Big Fight over language,NDTV,What a dummy lady she is😂,@deepubgowda9520,http://www.youtube.com/@deepubgowda9520,1,2025-07-12T12:21:39Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,full agree to chitra ji,@devenwarang3687,http://www.youtube.com/@devenwarang3687,1,2025-07-09T10:10:10Z,1,False,,en,English,"{'compound': 0.3612, 'positive': 0.385, 'negative': 0.0, 'neutral': 0.615, 'sentiment': 'positive'}",All India,0.3612,positive,0.385,0.0,0.615
Rc-kwHE2ZGo,The Big Fight over language,NDTV,Fully agree to what chitra ji is saying* Atleast learn English before speaking in it,@ShaunakJoshi-w8y,,0,2025-07-16T18:17:15Z,0,True,@devenwarang3687,en,English,"{'compound': 0.4201, 'positive': 0.166, 'negative': 0.0, 'neutral': 0.834, 'sentiment': 'positive'}",All India,0.4201,positive,0.166,0.0,0.834
Rc-kwHE2ZGo,The Big Fight over language,NDTV,That lady with the specs is just arrogant and entitled,@kaydenanthony7342,http://www.youtube.com/@kaydenanthony7342,1,2025-07-09T09:15:13Z,0,False,,en,English,"{'compound': -0.2732, 'positive': 0.158, 'negative': 0.241, 'neutral': 0.602, 'sentiment': 'negative'}",All India,-0.2732,negative,0.158,0.241,0.602
Rc-kwHE2ZGo,The Big Fight over language,NDTV,But we also say वसुदैव कुटुंबकम् so English is our languages as well.,@anandnagpur111,http://www.youtube.com/@anandnagpur111,1,2025-07-09T08:28:48Z,0,False,,en,English,"{'compound': 0.3919, 'positive': 0.142, 'negative': 0.0, 'neutral': 0.858, 'sentiment': 'positive'}",All India,0.3919,positive,0.142,0.0,0.858
Rc-kwHE2ZGo,The Big Fight over language,NDTV,Mahatma Gandhi can go F,@saichaitanya4735,http://www.youtube.com/@saichaitanya4735,1,2025-07-08T16:44:13Z,0,False,,so,Somali,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,English should be on top priority,@pubsukhatikhata,http://www.youtube.com/@pubsukhatikhata,3,2025-07-08T11:52:38Z,0,False,,en,English,"{'compound': 0.2023, 'positive': 0.265, 'negative': 0.0, 'neutral': 0.735, 'sentiment': 'positive'}",All India,0.2023,positive,0.265,0.0,0.735
Rc-kwHE2ZGo,The Big Fight over language,NDTV,That Hindi lady should have been allowed to leave. She is so very obdurate. A perfect example of Hindi fanaticism.,@ambydash,http://www.youtube.com/@ambydash,1,2025-07-01T23:46:27Z,0,False,,en,English,"{'compound': 0.5809, 'positive': 0.171, 'negative': 0.052, 'neutral': 0.777, 'sentiment': 'positive'}",All India,0.5809,positive,0.171,0.052,0.777
Rc-kwHE2ZGo,The Big Fight over language,NDTV,That Tamil sir🔥love from kerala,@shreya-d2z6g,http://www.youtube.com/@shreya-d2z6g,0,2025-07-01T11:50:41Z,0,False,,en,English,"{'compound': 0.4215, 'positive': 0.362, 'negative': 0.207, 'neutral': 0.431, 'sentiment': 'positive'}",All India,0.4215,positive,0.362,0.207,0.431
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"Hindi is not an Indian language, it is the language of Mughals and looters which has been adopted by the people of Gulma Manasikta",@vijayredekar904,http://www.youtube.com/@vijayredekar904,1,2025-06-30T01:23:40Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"हिंदी भारतीय भाषा नहीं है, यह मुगलों लूटरो की भाषा है जो गुलमा मानासिक के लोगो ने अपना ई है.

जय श्री महाराष्ट्र देशा",@vijayredekar904,http://www.youtube.com/@vijayredekar904,3,2025-06-30T01:22:37Z,0,False,,hi,Hindi,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Uttar Pradesh,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"glad a telugu person also joined with the tamil uncle!
love from andhra to all south indians.
stop this hindi invasion",@cvry2813,http://www.youtube.com/@cvry2813,2,2025-06-27T19:20:39Z,1,False,,en,English,"{'compound': 0.7424, 'positive': 0.271, 'negative': 0.079, 'neutral': 0.65, 'sentiment': 'positive'}",All India,0.7424,positive,0.271,0.079,0.65
Rc-kwHE2ZGo,The Big Fight over language,NDTV,He's from tg,@shruthiksaimyadarapu8407,,0,2025-09-30T10:03:18Z,0,True,@cvry2813,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,The programme became a mockery.,@jotsonbey611,http://www.youtube.com/@jotsonbey611,0,2025-06-26T17:32:16Z,0,False,,en,English,"{'compound': -0.3182, 'positive': 0.0, 'negative': 0.365, 'neutral': 0.635, 'sentiment': 'negative'}",All India,-0.3182,negative,0.0,0.365,0.635
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"I'm Tamil but i can hardly understand 10% of Telugu, Kannada or Malaylam...Tamil Uncle is trying to justify that its all  south languages are similar.... I think north indian languages are way more similar to Hindi than South langauges are between themselves....",@krishkasturirangan1078,http://www.youtube.com/@krishkasturirangan1078,0,2025-06-25T22:43:50Z,3,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"Yes , since they are not as evolved as south languages.",@tsMuthuraman-hm6wg,,1,2025-06-28T13:41:25Z,0,True,@krishkasturirangan1078,en,English,"{'compound': 0.4019, 'positive': 0.213, 'negative': 0.0, 'neutral': 0.787, 'sentiment': 'positive'}",All India,0.4019,positive,0.213,0.0,0.787
Rc-kwHE2ZGo,The Big Fight over language,NDTV,@tsMuthuraman-hm6wg Why do you always want to create a sense of superiority and create a divide...... Then people in the North will pin point their perceived notions of superiority.... Be non judgemental...,@krishkasturirangan1078,,0,2025-06-28T14:10:01Z,0,True,@krishkasturirangan1078,en,English,"{'compound': 0.8074, 'positive': 0.269, 'negative': 0.0, 'neutral': 0.731, 'sentiment': 'positive'}",All India,0.8074,positive,0.269,0.0,0.731
Rc-kwHE2ZGo,The Big Fight over language,NDTV,Then you are not tamilians..fake tamilian 😂😂 ! We tamils understand all south languages atleast 50/50 ​@krishkasturirangan1078,@janaalone_,,1,2025-06-29T16:28:58Z,0,True,@krishkasturirangan1078,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,Why is there even a need for this debate.,@OverThinker-g6f,http://www.youtube.com/@OverThinker-g6f,0,2025-06-25T02:28:44Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"Being a Kannadiga I heartily Support Guy from Tamil Nadu. Hats off Sir 👏

This is the same attitude seen in many Hindi speakers in the South – even after living here for years, they make no effort to learn or speak the local language. Like the woman who supported Hindi in that debate – it’s truly disappointing that even in 2025, Bengaluru still faces this issue. Every Indian language deserves respect.",@manojnagol1756,http://www.youtube.com/@manojnagol1756,0,2025-06-20T20:16:35Z,0,False,,en,English,"{'compound': 0.7964, 'positive': 0.163, 'negative': 0.065, 'neutral': 0.772, 'sentiment': 'positive'}",All India,0.7964,positive,0.163,0.065,0.772
Rc-kwHE2ZGo,The Big Fight over language,NDTV,anyone in 2025?,@shanthakrishnansp7553,http://www.youtube.com/@shanthakrishnansp7553,1,2025-06-17T13:40:36Z,0,False,,tl,Tagalog,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"one thing is language. however there's another side, which is culture. speaking language alone does not make you a protector of your culture, and some who are weak in their language can still do more for the culture than those who are fluent. that being said, english as a lingua franca makes logical sense, as it is the language of money and trade.",@braunarsch,http://www.youtube.com/@braunarsch,0,2025-06-17T12:37:16Z,0,False,,en,English,"{'compound': -0.5994, 'positive': 0.0, 'negative': 0.073, 'neutral': 0.927, 'sentiment': 'negative'}",All India,-0.5994,negative,0.0,0.073,0.927
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"These social media bring foolish people for discussion, they don't know they fulfill pakistani agenda",@shashikantkumar7893,http://www.youtube.com/@shashikantkumar7893,0,2025-06-08T11:11:04Z,0,False,,en,English,"{'compound': -0.5432, 'positive': 0.0, 'negative': 0.243, 'neutral': 0.757, 'sentiment': 'negative'}",All India,-0.5432,negative,0.0,0.243,0.757
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"Some cheap leaders for their popularity do anti national work, some people funded from China  pakistani, Pakistani success in india by language war simply",@shashikantkumar7893,http://www.youtube.com/@shashikantkumar7893,0,2025-06-08T11:08:21Z,0,False,,en,English,"{'compound': 0.1531, 'positive': 0.206, 'negative': 0.188, 'neutral': 0.606, 'sentiment': 'positive'}",All India,0.1531,positive,0.206,0.188,0.606
Rc-kwHE2ZGo,The Big Fight over language,NDTV,எங்கள் தமிழுக்கு இணையாக வேறு மொழியை எங்களால் வைத்து பார்க்க முடியாது.,@தமிழ்யாழன்,http://www.youtube.com/@%E0%AE%A4%E0%AE%AE%E0%AE%BF%E0%AE%B4%E0%AF%8D%E0%AE%AF%E0%AE%BE%E0%AE%B4%E0%AE%A9%E0%AF%8D,1,2025-06-03T08:08:51Z,0,False,,ta,Tamil,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Tamil Nadu,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"I see Tamil is mentioned in almost all of the comments here, India is still a democratic country and it has 22 national languages and two parliament languages 1.English is for English speaking 🗣️ indians and hindi is for non English speaking 🗣️ indians.

He made it clear when one want to talk with South Indian or any other non Hindi speaking Indians just speak in English the link language. 😢😮😅

If you know english but you still speak 🙊🗣️ only in Hindi with non Hindi speaker what madam totally wrong Madam 🔇😮😮😮😮😂😂😂",@dave_roul,http://www.youtube.com/@dave_roul,1,2025-06-01T23:17:30Z,0,False,,en,English,"{'compound': -0.7535, 'positive': 0.026, 'negative': 0.066, 'neutral': 0.907, 'sentiment': 'negative'}",All India,-0.7535,negative,0.026,0.066,0.907
Rc-kwHE2ZGo,The Big Fight over language,NDTV,7:24,@m_santosh_MS,http://www.youtube.com/@m_santosh_MS,0,2025-05-05T16:21:38Z,0,False,,unknown,Unknown,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",Unknown Region,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,33:19  up guy straight out said gov poor students cant compete in English medium so English medium school by gov he under estimate the poor people of uttar pradesh,@celindsouza1950,http://www.youtube.com/@celindsouza1950,0,2025-04-22T08:16:49Z,0,False,,en,English,"{'compound': -0.6486, 'positive': 0.054, 'negative': 0.177, 'neutral': 0.769, 'sentiment': 'negative'}",All India,-0.6486,negative,0.054,0.177,0.769
Rc-kwHE2ZGo,The Big Fight over language,NDTV,bindi women kids are in English or hindi making drama,@celindsouza1950,http://www.youtube.com/@celindsouza1950,0,2025-04-22T08:09:06Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,Is there any literature in hindi.more over there's no hindi speaking state like other languages.,@subramanianmk2631,http://www.youtube.com/@subramanianmk2631,0,2025-04-19T11:54:33Z,0,False,,en,English,"{'compound': 0.0772, 'positive': 0.134, 'negative': 0.118, 'neutral': 0.749, 'sentiment': 'positive'}",All India,0.0772,positive,0.134,0.118,0.749
Rc-kwHE2ZGo,The Big Fight over language,NDTV,8:17 😂😂,@RadhaS-r6c,http://www.youtube.com/@RadhaS-r6c,0,2025-04-18T10:24:34Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,It's very sad Some people who speak in hindi they don't know that it is urdu half of it,@foxkannan4268,http://www.youtube.com/@foxkannan4268,0,2025-04-16T04:45:48Z,0,False,,en,English,"{'compound': -0.5256, 'positive': 0.0, 'negative': 0.145, 'neutral': 0.855, 'sentiment': 'negative'}",All India,-0.5256,negative,0.0,0.145,0.855
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"No offence but to be clear, Hindi won't be useful to u....if u don't have career choices to go out of ur state or do a central govt job.",@harikayathipathi24,http://www.youtube.com/@harikayathipathi24,0,2025-04-07T13:54:57Z,0,False,,en,English,"{'compound': 0.1864, 'positive': 0.131, 'negative': 0.084, 'neutral': 0.785, 'sentiment': 'positive'}",All India,0.1864,positive,0.131,0.084,0.785
Rc-kwHE2ZGo,The Big Fight over language,NDTV,30:00 The telugu guy was spot on when he spoke very maturely about the elite sending their children to English medium and they want the government schools in hindi and not English.,@sairakeshreddy3767,http://www.youtube.com/@sairakeshreddy3767,1,2025-04-05T20:44:28Z,0,False,,en,English,"{'compound': 0.0772, 'positive': 0.039, 'negative': 0.0, 'neutral': 0.961, 'sentiment': 'positive'}",All India,0.0772,positive,0.039,0.0,0.961
Rc-kwHE2ZGo,The Big Fight over language,NDTV,Tamil tamilians Tamilnadu are not responsible for saving hindi language. We don't want extra mother. We have our original indeogious mother with us.,@mmpillai2782,http://www.youtube.com/@mmpillai2782,0,2025-04-05T00:05:40Z,0,False,,en,English,"{'compound': 0.0299, 'positive': 0.087, 'negative': 0.12, 'neutral': 0.793, 'sentiment': 'neutral'}",All India,0.0299,neutral,0.087,0.12,0.793
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"We suggest that Tamil should become National Language. It is the oldest language, may be perhaps 12000 years old as Sangam Tamil is well known. The Cradle of Hindu Civilisation resides around Kaveri River and Vaigai. Lord Ram's family Deity is Lord Ranganatha of Srirangam, and it is Kaveri river which is praised even more than Ganges, which came into existence later. Sage Agastya the doyen of Tamil predates even Lord Rama.",@raghunandanraghavachari3188,http://www.youtube.com/@raghunandanraghavachari3188,0,2025-03-31T10:30:00Z,0,False,,en,English,"{'compound': 0.6486, 'positive': 0.069, 'negative': 0.0, 'neutral': 0.931, 'sentiment': 'positive'}",All India,0.6486,positive,0.069,0.0,0.931
Rc-kwHE2ZGo,The Big Fight over language,NDTV,if you are  a Tamil speaking guy one may also go to kerala for employment that guy will make his way in malayalam.  Or to any other state this learning will be done a accordingly 😂,@francisraphael6828,http://www.youtube.com/@francisraphael6828,1,2025-03-29T20:23:06Z,0,False,,en,English,"{'compound': 0.0, 'positive': 0.0, 'negative': 0.0, 'neutral': 1.0, 'sentiment': 'neutral'}",All India,0.0,neutral,0.0,0.0,1.0
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"Let  me express let's learn their own languages.  But certainly English becomes Mandatory as far India is concerned. 
If the prime minister wanted his own I am sure he will certainly send him to learn English. No politics here. Then We honestly know that only will give a real bright future.",@francisraphael6828,http://www.youtube.com/@francisraphael6828,0,2025-03-29T20:15:25Z,0,False,,en,English,"{'compound': 0.9398, 'positive': 0.278, 'negative': 0.042, 'neutral': 0.679, 'sentiment': 'positive'}",All India,0.9398,positive,0.278,0.042,0.679
Rc-kwHE2ZGo,The Big Fight over language,NDTV,"মমতা কেন হিন্দির বিরোধীতা করছেন না? তিনি কি ভাবছেন হিন্দি কে সাপোর্ট করলে উনাকে প্রধানমন্ত্রী বানাবে। সেই গুড়ে বালি।হিন্দিওয়ালারা যোগীজী কে প্রধানমন্ত্রী হিসাবে ঠিক করে রেখেছে।
We should join Tamilnadu in opposing imposition of Hindi as National language.",@asitranjankar8370,http://www.youtube.com/@asitranjankar8370,0,2025-03-29T14:40:39Z,0,False,,bn,Bengali,"{'compound': 0.0, 'positive': 0, 'negative': 0, 'neutral': 1.0, 'subjectivity': 0.0, 'sentiment': 'neutral'}",West Bengal,0.0,neutral,0.0,0.0,1.0
